1000000000002840733,90709!-1
1000000000002840735,90711!-1
1000000000002840736,90712!-1
1000000000002840737,90713!-1
1000000000002840739,90715!-1
1000000000002840740,90716!-1
1000000000002840742,90718!-1
1000000000002840744,90720!-1
1000000000002840745,90721!-1
1000000000002840746,90722!-1
1000000000002840749,90725!-1
1000000000002840750,90726!-1
1000000000002840751,90727!-1
1000000000002840752,90728!-1
1000000000002840756,90732!-1
1000000000002840757,90733!-1
1000000000002840758,90734!-1
1000000000002840759,90735!-1
1000000000002840761,90737!-1
1000000000002840762,90738!-1
1000000000002840764,90740!-1
1000000000002840765,90741!-1
1000000000002840768,90744!-1
1000000000002840772,90748!-1
1000000000002840776,90752!-1
1000000000002840777,90753!-1
1000000000002840779,90755!-1
1000000000002840780,90756!-1
1000000000002840782,90758!-1
1000000000002840783,90759!-1
1000000000002840785,90761!-1
1000000000002840786,90762!-1
1000000000002840787,90763!-1
1000000000002840788,90764!-1
1000000000002840789,90765!-1
1000000000002840790,90766!-1
1000000000002840791,90767!-1
1000000000002840794,90770!-1
1000000000002840795,90771!-1
1000000000002840796,90772!-1
1000000000002840798,90774!-1
1000000000002840799,90775!-1
1000000000002840800,90776!-1
1000000000002840801,90777!-1
1000000000002840802,90778!-1
1000000000002840803,90779!-1
1000000000002840805,90781!-1
1000000000002840807,90783!-1
1000000000002840808,90784!-1
1000000000002840811,90787!-1
1000000000002840813,90789!-1
1000000000002840814,90790!-1
1000000000002840817,90793!-1
1000000000002840820,90796!-1
1000000000002840822,90798!-1
1000000000002840823,90799!-1
1000000000002840824,90800!-1
1000000000002840828,90804!-1
1000000000002840829,90805!-1
1000000000002840830,90806!-1
1000000000002840831,90807!-1
1000000000002840832,90808!-1
1000000000002840837,90813!-1
1000000000002840838,90814!-1
1000000000002840839,90815!-1
1000000000002840840,90816!-1
1000000000002840842,90818!-1
1000000000002840846,90822!-1
1000000000002840848,90824!-1
1000000000002840850,90826!-1
1000000000002840851,90827!-1
1000000000002840852,90828!-1
1000000000002840853,90829!-1
1000000000002840854,90830!-1
1000000000002840856,90832!-1
1000000000002840858,90834!-1
1000000000002840859,90835!-1
1000000000002840860,90836!-1
1000000000002840864,90840!-1
1000000000002840865,90841!-1
1000000000002840867,90843!-1
1000000000002840870,90846!-1
1000000000002840873,90849!-1
1000000000002840874,90850!-1
1000000000002840875,90851!-1
1000000000002840876,90852!-1
1000000000002840878,90854!-1
1000000000002840880,90856!-1
1000000000002840881,90857!-1
1000000000002840883,90859!-1
1000000000002840884,90860!-1
1000000000002840886,90862!-1
1000000000002840887,90863!-1
1000000000002840888,90864!-1
1000000000002840889,90865!-1
1000000000002840890,90866!-1
1000000000002840891,90867!-1
1000000000002840893,90869!-1
1000000000002840896,90872!-1
1000000000002840898,90874!-1
1000000000002840899,90875!-1
1000000000002840902,90878!-1
1000000000002840904,90880!-1
1000000000002840906,90882!-1
1000000000002840907,90883!-1
1000000000002840910,90886!-1
1000000000002840912,90888!-1
1000000000002840913,90889!-1
1000000000002840914,90890!-1
1000000000002840915,90891!-1
1000000000002840921,90897!-1
1000000000002840922,90898!-1
1000000000002840924,90900!-1
1000000000002840925,90901!-1
1000000000002840928,90904!-1
1000000000002840930,90906!-1
1000000000002840934,90910!-1
1000000000002840935,90911!-1
1000000000002840936,90912!-1
1000000000002840937,90913!-1
1000000000002840942,90918!-1
1000000000002840951,90927!-1
1000000000002840952,90928!-1
1000000000002840956,90932!-1
1000000000002840960,90936!-1
1000000000002840964,90940!-1
1000000000002840966,90942!-1
1000000000002840968,90944!-1
1000000000002840970,90946!-1
1000000000002840971,90947!-1
1000000000002840973,90949!-1
1000000000002840984,90960!-1
1000000000002840986,90962!-1
1000000000002840987,90963!-1
1000000000002840988,90964!-1
1000000000002840990,90966!-1
1000000000002840994,90970!-1
1000000000002840998,90974!-1
1000000000002841003,90979!-1
1000000000002841005,90981!-1
1000000000002841006,90982!-1
1000000000002841009,90985!-1
1000000000002841013,90989!-1
1000000000002841014,90990!-1
1000000000002841015,90991!-1
1000000000002841016,90992!-1
1000000000002841018,90994!-1
1000000000002841020,90996!-1
1000000000002841021,90997!-1
1000000000002841022,90998!-1
1000000000002841023,90999!-1
1000000000002841024,91000!-1
1000000000002841026,91002!-1
1000000000002841027,91003!-1
1000000000002841028,91004!-1
1000000000002841029,91005!-1
1000000000002841030,91006!-1
